times,day_ahead_price,real_time_price,load_actual,wind_solar_actual
2025/6/1 14:00,260,295.23,84433.898,8459.0753
2025/6/1 14:15,249,194.13,84087.102,8511.3519
2025/6/1 14:30,227.1,41.37,83903.5,8287.3443
2025/6/1 14:45,230,282.81,84278.5,8142.5598
2025/6/1 15:00,232.1,387.15,85714,8045.3768
2025/6/1 15:15,227,380,86912.797,7885.4431
2025/6/1 15:30,230,438.63,87014.297,7436.9548
2025/6/1 15:45,237,400,88410,7104.3218
2025/6/1 16:00,263,428.79,89249.102,6924.0725
2025/6/1 16:15,277.88,554,90860.398,6626.6628
2025/6/1 16:30,292.86,606.47,92104,6148.4217
2025/6/1 16:45,300.9,508.16,93371.5,5163.5214
2025/6/1 17:00,304.35,615.13,95244,4781.5752
2025/6/1 17:15,314.34,454.08,97010.102,4321.8451
2025/6/1 17:30,322.61,404.69,98173.102,3917.7392
2025/6/1 17:45,322.43,524.08,98636.703,3584.3143
2025/6/1 18:00,330.84,552,98343.203,3128.533
2025/6/1 18:15,330.77,604.98,98494.297,2821.9744
2025/6/1 18:30,330.7,490.1,98588.398,2462.3426
2025/6/1 18:45,345.25,615,99562.797,2210.8233
2025/6/1 19:00,381.53,549,100769,1966.841
2025/6/1 19:15,395.56,509.01,101610,1915.2399
2025/6/1 19:30,430.05,592.16,105117,2004.8552
2025/6/1 19:45,405.03,549.08,106279,2144.6605
2025/6/1 20:00,409.65,584.4,106449,2246.1285
2025/6/1 20:15,404.81,515.01,106538,2451.1776
2025/6/1 20:30,414.18,1269.94,106938,2589.7075
2025/6/1 20:45,404.78,525.03,107041,2598.6201
2025/6/1 21:00,398.37,615,106830,2569.8229
2025/6/1 21:15,402.19,531.34,106415,2633.1784
2025/6/1 21:30,395.03,615.04,106602,2581.8549
2025/6/1 21:45,398.04,563.01,106650,2615.0617
2025/6/1 22:00,391.54,615,105352,2599.0611
2025/6/1 22:15,370.52,504.02,104908,2688.3468
2025/6/1 22:30,358.38,614.94,104161,2677.6955
2025/6/1 22:45,350.72,500.03,103119,2694.0124
2025/6/1 23:00,350.02,514.06,101860,2697.7328
2025/6/1 23:15,351.31,615.08,99961,2750.1261
2025/6/1 23:30,341.2,559.08,98546.398,2742.7582
2025/6/1 23:45,338.04,509.08,97541.102,2714.0126
2025/6/2 0:00,329.59,470.08,95574.797,2768.739
2025/6/2 0:15,353.45,561,96382.602,2735.7516
2025/6/2 0:30,358.33,1500,103273,2760.419
2025/6/2 0:45,346.61,1260.48,101674,2847.307
2025/6/2 1:00,331.01,464.12,99136.203,2859.3434
2025/6/2 1:15,325.2,619.04,97397.297,2879.5559
2025/6/2 1:30,310.22,615,95828.297,2834.8851
2025/6/2 1:45,294.79,834.81,94201.797,2791.4945
2025/6/2 2:00,295.16,615,92950.102,2789.7331
2025/6/2 2:15,297.53,874.32,91335.898,2791.6063
2025/6/2 2:30,299.14,583.24,91052.703,2850.0974
2025/6/2 2:45,299.77,625.66,89894.398,2871.2305
2025/6/2 3:00,300.06,615,89111.398,3051.1327
2025/6/2 3:15,299.26,583,87999.203,3156.7617
2025/6/2 3:30,291.64,599.04,86730,3190.6022
2025/6/2 3:45,288.4,503.52,85948.703,3267.6774
2025/6/2 4:00,291.53,469.79,85043.602,3346.06
2025/6/2 4:15,285.8,459.6,84761.203,3420.8518
2025/6/2 4:30,281.64,419.21,84628.203,3456.1314
2025/6/2 4:45,289.11,420.13,83826.5,3399.8269
2025/6/2 5:00,283.98,409.86,83462.797,3409.7874
2025/6/2 5:15,278.38,428.96,83442.297,3468.2642
2025/6/2 5:30,285.04,489.81,83102.203,3506.8401
2025/6/2 5:45,282.64,484.06,82813.797,3334.2795
2025/6/2 6:00,279.39,491.82,82898,3230.289
2025/6/2 6:15,276.59,615.1,84439.5,3270.3563
2025/6/2 6:30,277.2,873.66,85351.898,3351.3779
2025/6/2 6:45,287.78,672.68,86075.703,3486.7432
2025/6/2 7:00,285.37,510.44,86382.703,3804.7826
2025/6/2 7:15,280.82,390.1,87577.203,3948.531
2025/6/2 7:30,279.62,407.99,87687.398,4189.6879
2025/6/2 7:45,280.95,415.82,89063.203,4374.972
2025/6/2 8:00,285.8,535.52,91014.602,4762.1509
2025/6/2 8:15,298.95,608.64,95502.5,5151.0041
2025/6/2 8:30,298.88,1060.14,101094,5574.1045
2025/6/2 8:45,291.72,537.33,103063,5967.851
2025/6/2 9:00,294.69,726.22,106027,6783.2534
2025/6/2 9:15,298.18,1500,107094,7268.4878
2025/6/2 9:30,299.02,922.85,109044,7577.4668
2025/6/2 9:45,303.13,891.79,110193,8038.7608
2025/6/2 10:00,301.61,1431.19,111033,8854.2915
2025/6/2 10:15,298.57,1259.43,111369,9510.1334
2025/6/2 10:30,295.14,595.87,110210,9747.7932
2025/6/2 10:45,296.05,1483.75,110683,10155.793
2025/6/2 11:00,287.1,1500,110679,10390.9497
2025/6/2 11:15,282.39,1146.68,111646,10729.8513
2025/6/2 11:30,285.82,1500,112706,11033.9695
2025/6/2 11:45,279.63,531.5,111937,11275.621
2025/6/2 12:00,267.72,654.24,110703,11386.5689
2025/6/2 12:15,243.42,279.03,105029,11063.5923
2025/6/2 12:30,261.27,628.42,108301,10833.3657
2025/6/2 12:45,257.96,730.89,110056,10689.1836
2025/6/2 13:00,280.59,607.34,111416,10791.7368
2025/6/2 13:15,258.13,1500,113215,10817.3315
2025/6/2 13:30,258.11,1308.27,114034,10675.8071
2025/6/2 13:45,263.48,722.65,116024,10298.2607
2025/6/2 14:00,281.76,1500,119382,10194.1204
2025/6/2 14:15,273.07,931.24,118325,10143.6299
2025/6/2 14:30,273.95,1500,116869,10061.6348
2025/6/2 14:45,279.39,1500,118415,9875.2945
2025/6/2 15:00,279.39,1500,119028,9554.4121
2025/6/2 15:15,284.08,1500,120385,9161.2148
2025/6/2 15:30,297.96,1500,120484,9070.1436
2025/6/2 15:45,280.98,1500,121390,8906.9736
2025/6/2 16:00,298.07,1500,122148,8676.646
2025/6/2 16:15,285.37,1500,122886,8222.8315
2025/6/2 16:30,303.23,1500,124178,7950.6626
2025/6/2 16:45,314.23,1500,124908,7560.0635
2025/6/2 17:00,318.5,1500,125286,7274.0088
2025/6/2 17:15,305.32,1500,126128,6966.778
2025/6/2 17:30,312.39,1500,126758,6612.4214
2025/6/2 17:45,313.23,1500,124654,6258.3696
2025/6/2 18:00,326.81,1217.46,123593,6089.5866
2025/6/2 18:15,341.68,1500,123459,5797.7233
2025/6/2 18:30,313.84,1483.8,124086,5349.1068
2025/6/2 18:45,416.63,1500,125518,5148.5337
2025/6/2 19:00,376.35,1500,127641,4863.7826
2025/6/2 19:15,360.86,1500,128628,4754.4801
2025/6/2 19:30,384.88,1500,132839,4685.0871
2025/6/2 19:45,428.63,1500,134299,4667.5598
2025/6/2 20:00,400.94,1500,133575,4512.638
2025/6/2 20:15,447.77,1500,132831,4212.1527
2025/6/2 20:30,353.32,1500,133081,4122.8696
2025/6/2 20:45,391.02,1500,133245,4159.2969
2025/6/2 21:00,376.38,1500,132988,4303.4061
2025/6/2 21:15,349.78,1500,132986,4398.9023
2025/6/2 21:30,368.73,1500,132113,4361.9377
2025/6/2 21:45,353.99,1500,131204,4348.4592
2025/6/2 22:00,352.56,1500,130150,4421.8141
2025/6/2 22:15,331.02,1500,129029,4396.5521
2025/6/2 22:30,343.66,1500,126198,4349.8376
2025/6/2 22:45,336.35,1500,125198,4357.0609
2025/6/2 23:00,334.25,1500,121713,4446.7566
2025/6/2 23:15,347.52,1500,119845,4343.8399
2025/6/2 23:30,336.73,618.6,117064,4227.0187
2025/6/2 23:45,331.76,624.34,114837,4128.251
2025/6/3 0:00,331.91,610.46,112933,3992.4306
2025/6/3 0:15,419.63,353.51,113638,3874.947
2025/6/3 0:30,579.51,1279.49,119763,3702.5224
2025/6/3 0:45,370.83,628.52,118557,3503.5972
2025/6/3 1:00,405.25,434.77,115870,3313.5704
2025/6/3 1:15,378.2,612.54,113858,3272.245
2025/6/3 1:30,355.49,613.35,112538,3340.6442
2025/6/3 1:45,375.19,1284.16,110267,3326.4398
2025/6/3 2:00,357.42,1283.41,109772,3334.2372
2025/6/3 2:15,348.91,1500,107532,3228.6144
2025/6/3 2:30,346.07,817.24,106359,3311.7189
2025/6/3 2:45,345.55,668.54,105005,3330.936
2025/6/3 3:00,346.41,593.58,104360,3257.649
2025/6/3 3:15,356.98,634.56,103254,3001.9255
2025/6/3 3:30,340.4,587.18,101901,2867.3447
2025/6/3 3:45,324.83,519.35,100924,2891.265
2025/6/3 4:00,338.32,433.6,99621,2661.5341
2025/6/3 4:15,315.1,370.63,98885.398,2568.9383
2025/6/3 4:30,290.45,355.73,97834.5,2399.1482
2025/6/3 4:45,300.11,330,96580.898,2489.4397
2025/6/3 5:00,302.52,329.7,96128.203,2640.1332
2025/6/3 5:15,241.88,309.72,95436,2482.3358
2025/6/3 5:30,307.86,357.19,94671.297,2457.1865
2025/6/3 5:45,309.22,320,95475.602,2410.286
2025/6/3 6:00,308.51,339.19,94945.398,2404.3446
2025/6/3 6:15,286.54,334.92,95744.203,2331.6209
2025/6/3 6:30,318.07,339.31,97015.102,2390.7996
2025/6/3 6:45,280.68,335.52,97419.203,2279.193
2025/6/3 7:00,310.67,265.3,98929.703,2181.9525
2025/6/3 7:15,319.27,274,98384.102,2168.9849
2025/6/3 7:30,312.4,245.08,99419.203,2236.912
2025/6/3 7:45,307.2,249,99775.797,2397.0435
2025/6/3 8:00,309.37,246,101985,2527.8173
2025/6/3 8:15,319.22,326,108385,2719.3435
2025/6/3 8:30,343.62,402.77,113787,2917.6412
2025/6/3 8:45,344.83,389.92,116453,3113.0689
2025/6/3 9:00,384.87,453.86,118794,3402.0495
2025/6/3 9:15,369.78,464.8,121892,3731.6622
2025/6/3 9:30,361.67,498.51,122404,4105.3885
2025/6/3 9:45,389.45,445.74,123292,4238.6968
2025/6/3 10:00,362.02,447.59,123992,4614.8415
2025/6/3 10:15,361.58,426.13,122885,4957.1317
2025/6/3 10:30,348.05,472.7,120903,5102.2476
2025/6/3 10:45,392.16,491.04,121230,5250.4111
2025/6/3 11:00,424.84,397.1,121141,5945.6529
2025/6/3 11:15,417.93,385.48,120948,6261.9282
2025/6/3 11:30,445.4,409.53,120038,6329.6434
2025/6/3 11:45,403.71,325.1,118646,6391.8841
2025/6/3 12:00,391.1,324.75,116087,6850.5358
2025/6/3 12:15,291.22,218,109121,6997.714
2025/6/3 12:30,332.23,269.98,109528,7093.9427
2025/6/3 12:45,332.87,269.03,109352,7196.1883
2025/6/3 13:00,332.62,259.64,109054,7580.2864
2025/6/3 13:15,333.14,250.84,108572,7534.9519
2025/6/3 13:30,332.09,252.11,109425,7716.7654
2025/6/3 13:45,356.79,287.8,112359,7750.3933
2025/6/3 14:00,409.2,406.87,116556,7763.1589
2025/6/3 14:15,420.87,332.18,115662,7577.4086
2025/6/3 14:30,380.36,312.24,113387,7120.1922
2025/6/3 14:45,368.51,263.29,113872,6716.3015
2025/6/3 15:00,395,328.83,115684,6606.3296
2025/6/3 15:15,387.41,370.86,116897,6301.3223
2025/6/3 15:30,398.34,406.22,116747,6068.7655
2025/6/3 15:45,407.27,449.61,118827,5610.4025
2025/6/3 16:00,414.19,513.94,119172,5090.235
2025/6/3 16:15,446.33,446,120834,4944.0322
2025/6/3 16:30,502.02,464.07,122395,4476.007
2025/6/3 16:45,513.95,523.63,123997,4189.0435
2025/6/3 17:00,654.47,428.46,123595,4062.284
2025/6/3 17:15,557.03,421.12,124125,4061.149
2025/6/3 17:30,514.62,408.06,124665,3933.6223
2025/6/3 17:45,371.7,308.1,121170,3691.7786
2025/6/3 18:00,366,283.09,119113,3492.8305
2025/6/3 18:15,363,314.77,119372,3478.6564
2025/6/3 18:30,381.99,342.43,120188,3533.9587
2025/6/3 18:45,439.85,376.09,122305,3609.7391
2025/6/3 19:00,436.61,438.11,123680,3654.7176
2025/6/3 19:15,465.66,395.46,124830,3714.3219
2025/6/3 19:30,548.99,423.28,127607,3958.3243
2025/6/3 19:45,1500,397.41,128240,3957.9407
2025/6/3 20:00,516.18,435.74,128077,3795.6888
2025/6/3 20:15,468.75,363.69,126142,3817.9083
2025/6/3 20:30,508.13,414.12,126890,3999.1026
2025/6/3 20:45,488.08,439.26,126857,4228.8312
2025/6/3 21:00,513.78,557.22,125585,4421.8391
2025/6/3 21:15,410.01,435.73,124494,4666.0171
2025/6/3 21:30,475.82,530.36,123369,4819.012
2025/6/3 21:45,469.65,447.06,122027,4994.5598
2025/6/3 22:00,392.47,399.98,119704,5013.7858
2025/6/3 22:15,380.37,356.46,118129,5336.3239
2025/6/3 22:30,376.9,395.54,116441,5515.4447
2025/6/3 22:45,410.87,371.75,114100,5474.0899
2025/6/3 23:00,382.73,408.36,112199,5569.402
2025/6/3 23:15,388.08,382.65,110195,5713.9741
2025/6/3 23:30,385.99,341.27,107663,5787.1739
2025/6/3 23:45,381.78,361.48,106708,5835.4727
2025/6/4 0:00,378.17,297.22,105443,5790.5111
2025/6/4 0:15,300.97,328.5,103852,5668.7802
2025/6/4 0:30,351.38,326.1,111075,5531.8634
2025/6/4 0:45,327.76,306.04,109702,5689.3441
2025/6/4 1:00,317.76,289.25,107450,5746.2392
2025/6/4 1:15,327.45,285.77,106223,5760.4607
2025/6/4 1:30,320.51,248.31,103154,5637.2
2025/6/4 1:45,315.23,330.72,102166,5527.5857
2025/6/4 2:00,316.98,287.55,100906,5577.8317
2025/6/4 2:15,314.14,299.56,100867,5570.1023
2025/6/4 2:30,314.59,321.55,99479.5,5671.8654
2025/6/4 2:45,312.37,287.66,98417.898,5587.2686
2025/6/4 3:00,309.04,260.78,97403.102,5374.958
2025/6/4 3:15,307.71,291.99,96562.5,5329.5343
2025/6/4 3:30,300.53,0,95633.297,5400.3844
2025/6/4 3:45,299.47,0,94516.203,5418.4206
2025/6/4 4:00,293.85,0,94085.797,5172.1626
2025/6/4 4:15,293.99,234.67,93171.5,5124.3543
2025/6/4 4:30,290.42,286,92880.797,5144.9162
2025/6/4 4:45,285.86,303.24,92182.102,5025.6048
2025/6/4 5:00,281.49,280.92,91705,4807.2634
2025/6/4 5:15,281.07,272.9,91399.398,4627.8079
2025/6/4 5:30,284.79,279.71,91453.898,4754.5121
2025/6/4 5:45,287.87,281.11,91429.5,4951.8219
2025/6/4 6:00,294.39,285,92028,5027.0622
2025/6/4 6:15,293.87,279.23,93097,5158.483
2025/6/4 6:30,298.04,290.07,94937,5394.6459
2025/6/4 6:45,307.2,290.47,94679.703,5458.7863
2025/6/4 7:00,297.64,281.01,96902.102,5852.0193
2025/6/4 7:15,294.75,270.26,96435.398,6250.5448
2025/6/4 7:30,284.55,270.73,97846.602,6510.7011
2025/6/4 7:45,280.07,315.23,98260.797,6917.3071
2025/6/4 8:00,273.75,250.28,99276,7392.3403
2025/6/4 8:15,284.27,379.64,104734,8039.3095
2025/6/4 8:30,276.01,350.73,109939,8390.8311
2025/6/4 8:45,304.72,415.94,112699,8814.3298
2025/6/4 9:00,322.65,322.44,114371,8961.6504
2025/6/4 9:15,319.75,323.49,115376,8985.75
2025/6/4 9:30,317.72,640.84,117376,9103.1216
2025/6/4 9:45,322.99,279.76,117757,9365.8598
2025/6/4 10:00,330.09,414.17,118403,9679.4463
2025/6/4 10:15,322.38,337.66,118255,9387.063
2025/6/4 10:30,242.59,373.13,116422,9315.0229
2025/6/4 10:45,239.48,327.55,116299,9316.3364
2025/6/4 11:00,373.88,456.2,116376,9174.4985
2025/6/4 11:15,322.37,365.84,115950,9091.5816
2025/6/4 11:30,336.21,316.76,116649,9074.5335
2025/6/4 11:45,310.68,305.76,115194,8997.4834
2025/6/4 12:00,321.38,306.08,113393,8970.4107
2025/6/4 12:15,288.74,199.65,107490,8931.7712
2025/6/4 12:30,303.57,270.22,109579,9041.9768
2025/6/4 12:45,303.27,286.05,110327,9122.5124
2025/6/4 13:00,293.54,270.35,110110,9345.2226
2025/6/4 13:15,293.34,249.2,110061,9257.8825
2025/6/4 13:30,295.61,268.5,111059,8702.522
2025/6/4 13:45,309.4,304.81,113099,8780.7087
2025/6/4 14:00,315.08,367.12,117771,8738.9082
2025/6/4 14:15,327.75,279.24,116926,8644.5288
2025/6/4 14:30,307.4,258.44,116019,8507.0058
2025/6/4 14:45,266.82,334.46,115921,8424.8804
2025/6/4 15:00,289.77,380.71,117263,8004.0291
2025/6/4 15:15,305.68,272.46,117498,7962.042
2025/6/4 15:30,309.31,311.94,117546,7876.5015
2025/6/4 15:45,325.19,279.62,116969,7774.7776
2025/6/4 16:00,324.5,302.71,118586,7530.2041
2025/6/4 16:15,359.27,311.92,119188,7319.9693
2025/6/4 16:30,347.23,294.52,120659,7023.6992
2025/6/4 16:45,363.96,283.21,120471,6671.5584
2025/6/4 17:00,344.79,307.68,122965,6475.9321
2025/6/4 17:15,344.81,301.81,123401,6327.8452
2025/6/4 17:30,354.04,428.09,123258,6076.9711
2025/6/4 17:45,330.87,257.6,120321,5917.2844
2025/6/4 18:00,329.34,259.39,117637,5875.2442
2025/6/4 18:15,323.63,243.29,116787,5867.5873
2025/6/4 18:30,333.77,274.55,118170,5880.321
2025/6/4 18:45,337.31,257,119651,5823.4797
2025/6/4 19:00,336.76,265.01,121474,5694.9993
2025/6/4 19:15,332.79,264.29,121586,5500.2142
2025/6/4 19:30,359.63,293.18,124837,5342.0042
2025/6/4 19:45,374.66,332.02,125196,5264.6356
2025/6/4 20:00,367.89,278.47,125150,5141.1644
2025/6/4 20:15,352.87,305.89,123715,5300.0882
2025/6/4 20:30,355.91,328.17,124578,5512.8325
2025/6/4 20:45,354.76,362.31,124659,5541.9378
2025/6/4 21:00,355.16,369.11,123609,5678.0791
2025/6/4 21:15,348.05,0,122283,5574.9465
2025/6/4 21:30,354.91,303.63,121809,5484.7824
2025/6/4 21:45,335.51,370.26,119737,5614.5279
2025/6/4 22:00,337.57,329.62,118955,5806.8593
2025/6/4 22:15,331.4,315.11,117232,5852.4272
2025/6/4 22:30,324.53,275.3,115175,5865.0544
2025/6/4 22:45,315.64,303.55,113528,5852.547
2025/6/4 23:00,324.65,288.72,110843,5797.5527
2025/6/4 23:15,315.59,244.83,108434,5865.0041
2025/6/4 23:30,300.63,271.13,106632,5985.6578
2025/6/4 23:45,310.41,310.57,105154,5983.4086
2025/6/5 0:00,300.13,265.91,102502,5970.3724
2025/6/5 0:15,278.58,248.81,102961,5922.516
2025/6/5 0:30,331.87,351.08,108733,5896.5366
2025/6/5 0:45,299.42,272.7,108281,5900.0279
2025/6/5 1:00,301.43,264.94,106048,5770.6838
2025/6/5 1:15,294.51,269.51,104394,5764.3366
2025/6/5 1:30,292.19,269.72,102541,5663.4706
2025/6/5 1:45,283.46,279.7,100867,5569.8888
2025/6/5 2:00,285.06,297.69,99976,5485.4655
2025/6/5 2:15,286.97,265.46,98920,5343.0775
2025/6/5 2:30,289.66,283.98,97714.602,4983.0169
2025/6/5 2:45,282.46,273.45,97226.297,4779.7279
2025/6/5 3:00,280.12,265.35,96336.102,4683.4732
2025/6/5 3:15,279.69,280.71,94888.5,4621.7901
2025/6/5 3:30,277.92,270.02,94030.602,4515.4663
2025/6/5 3:45,272.94,270.72,93657.703,4166.8122
2025/6/5 4:00,274.83,270.02,92553.5,3803.2512
2025/6/5 4:15,269.98,260.44,92265.797,3668.8598
2025/6/5 4:30,267.22,257.36,91741.5,3621.2694
2025/6/5 4:45,264.96,253.6,91160.703,3809.4689
2025/6/5 5:00,264.08,249.67,90775.703,3957.5309
2025/6/5 5:15,261.02,257.63,90283,3841.7143
2025/6/5 5:30,263.71,244.45,90780.602,3730.2287
2025/6/5 5:45,264.82,264.92,91154.703,3727.2823
2025/6/5 6:00,268.86,264.46,91809.898,3543.7908
2025/6/5 6:15,268.95,257.41,92638.703,3411.49
2025/6/5 6:30,264.78,259.38,94302.602,3473.8217
2025/6/5 6:45,270.86,270.72,95067.703,3539.2035
2025/6/5 7:00,268.87,264.66,95609.398,3677.8107
2025/6/5 7:15,263.27,252.47,96169.898,3875.8518
2025/6/5 7:30,259.61,216.04,97233,3997.4039
2025/6/5 7:45,257.26,246.28,97986.102,4371.3723
2025/6/5 8:00,256.45,248.93,99294.398,4903.9311
2025/6/5 8:15,256.04,369.89,104651,5303.5347
2025/6/5 8:30,272.31,323.01,109192,5619.9026
2025/6/5 8:45,287.89,310,111738,6167.0879
2025/6/5 9:00,306.5,280.88,113783,6534.0856
2025/6/5 9:15,295.03,299.64,114813,6598.0635
2025/6/5 9:30,301.61,283.08,116389,6767.9551
2025/6/5 9:45,323.66,265.74,117003,7271.9267
2025/6/5 10:00,282.76,368.86,116642,7863.1916
2025/6/5 10:15,319.56,305.35,116203,8339.0957
2025/6/5 10:30,307.76,277.09,115026,8749.9795
2025/6/5 10:45,318.58,325.4,115751,8772.1748
2025/6/5 11:00,316.54,366.87,115547,8930.4207
2025/6/5 11:15,305.66,380.01,116356,8844.5562
2025/6/5 11:30,310.91,514.56,116639,8659.9658
2025/6/5 11:45,306.14,319.74,114857,8930.4663
2025/6/5 12:00,299.78,272.53,111549,9132.1482
2025/6/5 12:15,178.5,230.12,105422,9489.8308
2025/6/5 12:30,189.71,229.75,107388,9523.4785
2025/6/5 12:45,204.42,229.56,107886,9438.7105
2025/6/5 13:00,211.59,246.21,107990,9547.278
2025/6/5 13:15,217.16,261.38,109110,9821.4223
2025/6/5 13:30,257.12,234.07,109961,9944.2023
2025/6/5 13:45,266.23,235.54,113106,9852.9587
2025/6/5 14:00,308.2,280.2,115984,9765.6206
2025/6/5 14:15,326.1,270.62,115206,9645.8191
2025/6/5 14:30,289.62,279.25,114030,9799.8681
2025/6/5 14:45,301.44,297.33,115200,9803.4121
2025/6/5 15:00,304.66,328.12,117086,9435.0952
2025/6/5 15:15,290.39,287.43,117443,9156.9182
2025/6/5 15:30,290.65,299.42,117745,8730.3921
2025/6/5 15:45,305.84,328.45,118896,8569.4668
2025/6/5 16:00,312.89,295.88,119453,8019.5161
2025/6/5 16:15,325.17,298.78,120639,7560.1174
2025/6/5 16:30,326.88,492.54,121700,7182.7764
2025/6/5 16:45,339.97,333,122612,6502.7202
2025/6/5 17:00,360.79,364,124375,5890.8438
2025/6/5 17:15,370.13,385.33,125735,5427.6685
2025/6/5 17:30,298.68,336.63,125931,4989.5098
2025/6/5 17:45,314.58,290,123817,4584.8724
2025/6/5 18:00,309.93,278.65,121755,4306.2009
2025/6/5 18:15,309.15,227.15,121818,3978.1863
2025/6/5 18:30,325.9,418.31,122919,3602.3165
2025/6/5 18:45,329.61,402.59,124711,3273.5583
2025/6/5 19:00,334.11,428.75,125633,3041.0805
2025/6/5 19:15,419.53,420.34,127351,2976.3479
2025/6/5 19:30,471.35,600.02,130202,3121.0575
2025/6/5 19:45,467.42,509.27,131270,3259.4637
2025/6/5 20:00,429.91,437.59,131256,3369.3857
2025/6/5 20:15,349.3,399.39,129202,3462.5721
2025/6/5 20:30,404.25,422.74,129521,3490.8971
2025/6/5 20:45,338.02,500.71,129630,3589.8326
2025/6/5 21:00,334.36,451.76,128925,3656.5264
2025/6/5 21:15,408.49,452.89,127203,3855.1843
2025/6/5 21:30,327.72,449.3,126690,4176.0094
2025/6/5 21:45,343.25,437.62,124817,4277.3776
2025/6/5 22:00,347.07,374.38,123881,4347.3038
2025/6/5 22:15,309.77,399.94,122180,4410.1168
2025/6/5 22:30,352.54,356.04,119415,4399.8276
2025/6/5 22:45,313.74,394.54,117697,4370.6799
2025/6/5 23:00,359.29,418.43,115540,4337.0152
2025/6/5 23:15,297.57,328.25,112631,4341.0846
2025/6/5 23:30,283.98,280.16,110195,4264.1592
2025/6/5 23:45,282.88,297.98,108874,4116.1096
2025/6/6 0:00,288.91,285.65,106352,3942.6258
2025/6/6 0:15,242.38,299.97,106400,3848.2171
2025/6/6 0:30,270.8,428.77,113093,3771.2952
2025/6/6 0:45,273.61,350.56,111710,3555.7029
2025/6/6 1:00,270.9,321.73,110522,3291.8326
2025/6/6 1:15,273.38,290.99,108463,3104.2646
2025/6/6 1:30,275.26,287.77,107329,3045.0525
2025/6/6 1:45,260.93,355.84,105657,2879.8022
2025/6/6 2:00,260.68,363.92,104632,2799.9556
2025/6/6 2:15,253.76,328.4,103418,2692.2194
2025/6/6 2:30,248.94,318.48,102671,2540.2065
2025/6/6 2:45,249.66,343.91,101083,2324.5621
2025/6/6 3:00,249.22,270.21,99972.898,2226.9658
2025/6/6 3:15,249.84,302.61,99127.398,2144.8095
2025/6/6 3:30,249.84,308.35,98708.297,2126.9603
2025/6/6 3:45,246.71,320.08,97109,2020.8755
2025/6/6 4:00,245.52,280.44,96721.602,1919.3177
2025/6/6 4:15,243.6,293.23,95736.898,1960.204
2025/6/6 4:30,243.47,270.12,95243.102,1896.2178
2025/6/6 4:45,241.45,261.03,94207.703,1895.5241
2025/6/6 5:00,243.29,250.07,93418.203,1878.9738
2025/6/6 5:15,239.73,263.11,93318,1801.382
2025/6/6 5:30,243.45,260.04,93524.602,1794.467
2025/6/6 5:45,243.46,293.57,93967.398,1778.0465
2025/6/6 6:00,243.9,272.89,95353,1913.9919
2025/6/6 6:15,245.22,282.23,95798.898,2048.3837
2025/6/6 6:30,246.26,280.08,97441,2204.1804
2025/6/6 6:45,246.74,275.67,97244,2265.4405
2025/6/6 7:00,244.99,222.71,97847.102,2499.8821
2025/6/6 7:15,246.32,268.16,98108.5,2862.057
2025/6/6 7:30,244.51,257.73,98639.602,3192.151
2025/6/6 7:45,244.23,231.36,99397.102,3573.7424
2025/6/6 8:00,241.94,261.15,100890,4060.8705
2025/6/6 8:15,243.09,275.29,105961,4613.6143
2025/6/6 8:30,254.03,512.35,110866,4949.4589
2025/6/6 8:45,254.96,310.66,112944,5397.2605
2025/6/6 9:00,271.21,345.34,115757,5806.7026
2025/6/6 9:15,273.81,330.04,116827,6130.2844
2025/6/6 9:30,279.71,315.52,119053,6479.8424
2025/6/6 9:45,282.83,359.93,119963,6839.6127
2025/6/6 10:00,295.27,385.11,120565,6936.8264
2025/6/6 10:15,287.06,383.99,121269,7256.6417
2025/6/6 10:30,280.67,405.34,119560,7773.4402
2025/6/6 10:45,224.76,400.16,119759,8038.851
2025/6/6 11:00,290.46,544.41,120212,8306.4111
2025/6/6 11:15,305.6,538.46,121259,8614.7884
2025/6/6 11:30,320.58,715.71,121888,8956.4783
2025/6/6 11:45,295.06,588.35,120991,8896.6078
2025/6/6 12:00,270.59,409.26,117133,8799.8561
2025/6/6 12:15,231.99,219.09,111684,9346.4128
2025/6/6 12:30,240.69,284.96,113670,9312.9252
2025/6/6 12:45,257.37,289.85,113880,9458.8468
2025/6/6 13:00,245.04,313.22,114368,9489.8639
2025/6/6 13:15,239.82,438.54,114860,9270.0395
2025/6/6 13:30,246.18,493.94,115610,9522.4521
2025/6/6 13:45,257.72,405.24,117224,9519.2407
2025/6/6 14:00,281.85,646.8,120528,9371.9532
2025/6/6 14:15,279.55,593.76,119857,9237.5163
2025/6/6 14:30,270.73,394.05,118535,9093.7503
2025/6/6 14:45,279.76,579.67,119010,8962.9515
2025/6/6 15:00,280,501.4,120781,8904.2534
2025/6/6 15:15,291.19,392.94,121194,8624.3225
2025/6/6 15:30,319.87,551.69,121632,8349.6393
2025/6/6 15:45,288.54,494.54,122515,7910.0761
2025/6/6 16:00,311.54,606.43,123148,7377.9447
2025/6/6 16:15,319.48,543.73,124710,6795.3673
2025/6/6 16:30,325.25,585.57,126130,6203.4173
2025/6/6 16:45,330.38,552.08,127728,5717.5396
2025/6/6 17:00,342.37,657.52,129966,5196.5823
2025/6/6 17:15,349.72,493.81,130729,4652.1591
2025/6/6 17:30,359.47,594.06,131572,4003.2644
2025/6/6 17:45,347.74,507.97,129592,3456.6873
